id,a,b,c,t
5272,0.299265474,-4.255299248,-0.507788109,0
5273,4.747526511,4.38186937,-0.29277804,0
5274,-16.00481194,-1.756396228,0.591506324,1
5275,-5.086452432,-1.054217133,0.282298714,0
5276,-4.21285001,0.89227762,-0.984756598,1
5277,-0.134320452,-4.277884754,-0.273361799,0
5278,-1.440550833,-2.181717055,0.84123129,0
5279,-0.212674561,-2.23640159,-0.671160098,0
5280,3.200176194,-7.80830746,-1.765692961,1
5281,-0.459528564,14.0881389,1.312642203,1
5282,-1.788220301,-8.390454553,-0.00956621,0
5283,5.828079479,12.58296139,1.92659694,1
5284,-16.39068764,-4.116923853,1.268417124,1
5285,2.06171729,10.54385622,-0.387217972,0
5286,19.6038731,-15.75631438,-1.652505266,1
5287,-9.245303725,3.404883292,1.183009724,1
5288,-5.243822602,-9.379543261,-0.026962205,0
5289,16.90969913,10.51780921,-1.719495184,1
5290,17.5238137,-19.56295488,-0.083514876,1
5291,-2.648388495,-2.284272735,0.488465841,0
5292,-4.901081296,-0.042953318,-0.074014538,0
5293,-13.31468284,-20.1501861,1.862524335,1
5294,11.65854965,-2.131226631,-1.830799041,1
5295,8.242371238,1.940039167,0.159884436,0
5296,1.241205621,10.19688253,-0.028579353,1
5297,20.92895358,11.45450231,2.170495564,1
5298,-1.357668236,-16.53445456,1.263476585,1
5299,7.657914812,-16.04362415,-1.853911995,1
5300,-6.587689553,6.948284472,0.149570529,0
5301,-0.991093636,16.15713486,0.983155998,1
5302,9.766029485,-1.138633571,-0.022628419,0
5303,5.746851217,19.84926277,0.384111619,1
5304,-11.13513693,21.07108761,-1.201356543,1
5305,-3.069957884,-9.348511541,0.405260024,1
5306,7.808877392,-18.89257526,-0.840161372,1
5307,-9.395532466,-3.139673219,-0.169586514,1
5308,17.65904369,-21.51785959,-0.92270557,1
5309,1.000253898,18.31287676,0.701444752,1
5310,-6.63280092,2.924309312,0.636348044,0
5311,-4.493651403,1.457249282,0.135076459,0
5312,7.497528414,-1.568557826,-0.397308592,0
5313,1.538397694,7.951852725,0.709122194,0
5314,-1.747805733,-10.85999969,0.119666581,1
5315,18.4086959,-18.95946036,1.118839904,1
5316,-0.293119436,-0.31524105,-0.310429475,0
5317,3.325634455,2.80766506,0.434253676,0
5318,2.150210602,5.459910369,-0.902470945,1
5319,-1.304247721,7.742322478,-0.371711244,0
5320,-3.258637347,-1.520658493,1.834066445,1
5321,3.795131656,-1.89656545,-0.574863496,0
5322,1.324223158,-3.133989424,-0.840354452,0
5323,-15.03203565,2.253952577,0.397168442,1
5324,15.78402785,15.65636911,0.225936299,1
5325,0.083608732,15.26067769,1.592960091,1
5326,4.98693281,-1.092239706,-0.320146594,0
5327,15.90462356,3.236581142,-0.226385508,1
5328,11.49942641,-0.101939268,0.530074416,1
5329,-10.22741874,2.132040454,-0.452093125,1
5330,9.621018063,1.270997833,1.485392969,1
5331,1.545272865,8.481400815,0.260531058,0
5332,-9.733827142,15.89367852,-0.278450582,1
5333,12.91186779,-13.48830946,-1.290738963,1
5334,10.30877805,-15.84206549,1.387501366,1
5335,-10.27003612,4.495896894,-0.148543364,1
5336,-12.47786595,-19.21643126,-1.078221319,1
5337,-1.984654792,-8.314350703,-0.271294872,0
5338,7.722437406,0.033894324,0.519586617,0
5339,-7.053808738,-9.364703729,0.385681124,1
5340,16.5150365,-2.435718506,-0.25356203,1
5341,2.23038062,3.524121703,-0.423016487,0
5342,-7.153275142,4.924808869,-0.1186587,0
5343,6.499433094,0.912173701,0.216486201,0
5344,-13.75900644,-21.15762319,1.637670718,1
5345,1.541277198,-1.719302013,0.356016608,0
5346,3.194884444,-7.546576399,0.674180759,0
5347,1.066606556,0.059826491,0.722199786,0
5348,-20.75393434,13.43667883,-1.36351424,1
5349,2.135822199,-2.228835326,-0.207186615,0
5350,-5.126002318,-0.459694001,0.661274252,0
5351,6.265634298,2.485084098,0.454490401,0
5352,2.910553175,-1.585540212,0.588694417,0
5353,-1.909574222,9.776472801,0.165085713,1
5354,-5.327871929,6.211111315,0.08879517,0
5355,9.178624362,-5.719274177,-0.235572908,1
5356,18.69721764,12.87406425,-1.123917032,1
5357,3.190043279,1.100416912,0.170594567,0
5358,-7.827079405,-7.305979512,1.424256693,1
5359,-13.23378644,-4.137448623,0.211004688,1
5360,-7.278607667,4.784999534,-0.082555182,0
5361,10.92986938,-16.77098504,1.914178712,1
5362,1.780670517,-4.050459105,-0.071955554,0
5363,-12.47735927,16.38194648,-1.425737115,1
5364,-0.362551212,-21.32210814,-1.834455835,1
5365,-15.02441819,-6.13035276,-2.091661103,1
5366,5.690429521,-6.208718318,-0.496022332,0
5367,-1.988241535,20.73079182,-1.674562083,1
5368,-4.082630688,1.0523304,0.784685228,0
5369,13.17696962,-10.55980411,-0.583849893,1
5370,18.34833674,-3.595780708,-0.446197709,1
5371,-16.28798927,-0.566513366,-0.864618286,1
5372,2.39057418,1.540878945,-0.421725694,0
5373,8.016085068,-2.265509649,-0.586258549,0
5374,-3.059907174,-8.3853628,0.673818069,0
5375,0.083079676,15.6980409,2.198074187,1
5376,-11.93850702,-12.12885233,2.067976085,1
5377,2.176860626,-4.938987516,0.813765896,0
5378,-1.62339448,3.991907517,1.037776453,1
5379,-3.154289338,7.895983653,0.007026652,0
5380,-1.382238288,0.761570138,1.136090612,1
5381,-2.613903579,-4.974813411,-0.577616834,0
5382,14.60532907,10.06653294,-2.142139669,1
5383,-4.968398352,-0.431959421,-0.715815892,0
5384,-7.579018418,19.38302633,-0.47842579,1
5385,-0.982205065,-3.690835093,0.809783766,0
5386,-21.07572074,15.10827914,1.130827872,1
5387,-0.017306944,1.286125946,-0.10537137,0
5388,-5.547750149,2.007100068,0.183331417,0
5389,3.244090305,6.674452117,-0.523887055,0
5390,4.563058016,3.08100705,0.759266162,0
5391,-0.97828508,0.987870409,-0.968630478,0
5392,19.66773275,-5.3090797,2.10165007,1
5393,-5.339559806,-7.652611226,0.539362165,0
5394,0.413365511,-5.543863248,-1.104713633,1
5395,-7.085084754,0.755913024,0.340352055,0
5396,13.37694977,12.828021,-0.620515385,1
5397,15.95139937,21.38987036,-0.89718357,1
5398,-6.451666144,17.19303547,1.151108012,1
5399,1.458032533,-6.936556212,-0.412395503,0
5400,-8.809602226,6.338096516,-0.333756684,0
5401,17.25684444,-19.68445447,0.507389164,1
5402,1.335390701,-5.957414771,-0.685080488,0
5403,-17.5129255,14.36502616,0.988169082,1
5404,-9.797397215,12.58538441,1.242639741,1
5405,19.5597743,-15.65589949,0.47518174,1
5406,-8.27878982,-12.4307422,-0.850289377,1
5407,-2.842474821,-4.962918111,-0.243930965,0
5408,9.664514525,3.339531568,0.291111389,1
5409,-2.31200589,6.074160847,-0.331703178,0
5410,3.748698183,-4.419254599,0.602515569,0
5411,10.71236505,-3.387685219,0.086768154,1
5412,15.22627556,5.363380151,0.624644728,1
5413,1.276346222,8.033598865,0.389268204,0
5414,-20.5780464,4.357634992,-0.586047253,1
5415,-3.800018876,5.867860016,0.360695911,0
5416,-0.02171881,-3.079118119,0.683450671,0
5417,13.93166451,-2.14033379,1.687619442,1
5418,-4.270072767,4.459705733,-0.339070487,0
5419,14.44478289,-3.789847323,1.097328271,1
5420,11.60373378,-4.3429296,1.559958207,1
5421,-5.027130879,-14.23625785,-0.864437642,1
5422,-0.400002537,20.00874208,-0.888093265,1
5423,12.72279253,12.86045939,1.877867032,1
5424,2.047865222,-17.9080144,2.093015155,1
5425,1.763420049,-3.789978103,-0.304588642,0
5426,6.273415318,-18.21368189,1.891715127,1
5427,1.631226506,-3.23901592,-0.212992389,0
5428,9.227433064,-4.018490631,0.771769372,1
5429,-14.88973619,-16.08906413,-1.079614386,1
5430,-9.479976937,-6.559232681,0.103086968,1
5431,-16.72696309,-15.15482469,-1.93032323,1
5432,-7.16601692,-0.846938529,0.264835136,0
5433,-14.84046709,-18.7388427,0.349375353,1
5434,-1.75177163,-2.088128962,-1.543931585,1
5435,-11.39995781,-11.46888254,1.050692838,1
5436,-7.447571466,-17.26303677,1.085552227,1
5437,6.778925542,-3.701920195,-0.101339052,0
5438,0.79574793,7.165743577,0.594871057,0
5439,2.999362202,-3.409344176,-0.873192804,0
5440,-16.28083533,-2.10449333,0.515641773,1
5441,0.135190547,-1.201548305,0.019441381,0
5442,-3.732959634,-8.197225079,-0.228577389,0
5443,1.963538258,0.414973668,0.572957637,0
5444,20.90729007,16.70012352,-0.386384575,1
5445,4.988071022,-1.936562403,0.530910885,0
5446,20.50558192,21.75367861,1.094612506,1
5447,-2.318276471,9.397626067,0.170433803,0
5448,-12.23548061,-17.20781643,-0.207472987,1
5449,5.429376744,1.885490865,-0.004126491,0
5450,-5.121608538,-2.04134837,0.088928441,0
5451,-13.01836122,0.46446613,-1.909873683,1
5452,-9.201143869,-12.67584463,0.049381594,1
5453,-0.557377269,-2.020638485,0.617327538,0
5454,-1.503254353,-8.308962205,-0.334111175,0
5455,4.469514556,1.862950302,0.871075696,0
5456,5.099336527,-0.803350966,-1.050647697,0
5457,1.51661092,-2.848737295,-0.010216302,0
5458,-16.10981773,0.831868608,-0.51226123,1
5459,-1.254308577,2.721619555,0.386500303,0
5460,0.59749199,9.020891534,0.252239589,0
5461,-0.981115255,-16.01541863,1.138003879,1
5462,1.039304292,1.560653399,-0.634857855,0
5463,-13.66810758,-6.55471539,-1.171234864,1
5464,10.2348716,0.042255129,0.196040453,0
5465,-5.740233996,-14.42273566,1.38761112,1
5466,-1.212348579,5.139689434,0.860759766,0
5467,4.28618286,0.193975892,1.683600388,1
5468,13.62805148,-20.70492271,-0.286164878,1
5469,-3.821629672,2.443987073,0.018319982,0
5470,1.624301423,-0.762944119,-0.524573576,0
5471,2.682504043,1.911316287,0.192481847,0
5472,-6.225624102,-0.897562068,-0.594435609,0
5473,16.7934007,18.93297168,-0.912224325,1
5474,7.55387573,2.010759526,-2.143080083,1
5475,5.002895559,3.67561655,-0.304131431,0
5476,-5.068041173,-3.504567756,-0.494437712,0
5477,-3.533152899,19.33584521,-1.033382741,1
5478,18.03148197,-3.97472925,1.19432145,1
5479,-6.510887016,4.151870271,-0.187299749,0
5480,2.234029678,2.953675857,-0.875610549,0
5481,4.04319427,5.694166475,0.538627104,0
5482,12.94839874,7.951321995,-1.129846949,1
5483,4.105122318,-6.513467051,0.703159366,1
5484,-3.740011127,5.875700186,0.120148972,0
5485,-0.598125444,3.786282283,-0.594843365,0
5486,3.008890653,-12.29661611,1.87360219,1
5487,-0.177897918,9.021358122,0.23695446,0
5488,2.880874081,-6.168008001,-0.987619879,1
5489,-20.37123037,-17.33063991,0.733713699,1
5490,-7.795596845,-7.853552651,-0.316534845,0
5491,-17.16588577,5.03296561,0.945436889,1
5492,-8.119654505,7.22424601,0.045117573,1
5493,1.106751976,5.298436924,-0.571892249,0
5494,-1.657536592,2.328912871,0.350751402,0
5495,14.75797152,-13.64493623,-0.80547455,1
5496,-17.1499747,21.81748173,0.393495476,1
5497,-1.647326294,-2.291837987,-0.096541667,0
5498,0.932042305,16.3589155,0.823934415,1
5499,7.270756528,12.04953483,1.591749721,1
5500,-18.58918478,19.4668132,1.934979768,1
5501,-6.16561069,1.343865535,-0.271170422,0
5502,-3.505911208,4.738394909,-0.518638714,0
5503,-9.152595026,-3.780562654,0.457710889,1
5504,-4.846342842,2.267605046,0.901814468,0
5505,8.075375081,2.145242011,0.226204375,0
5506,-2.802348622,3.384693019,-0.509930127,0
5507,6.970961774,12.61850282,0.596560367,1
5508,-4.908724868,-7.257290943,0.023931418,0
5509,6.250972817,-1.218644413,1.628416991,1
5510,2.210104419,11.41691999,-2.15682602,1
5511,3.553253784,-9.596184646,-1.598462967,1
5512,16.34213601,14.97233322,0.214041958,1
5513,-21.77506544,6.569315259,1.708943123,1
5514,-3.930044701,0.380860716,0.8299753,0
5515,-3.050126671,-1.513422399,0.825438396,0
5516,-16.43358209,-0.484033592,-1.593396064,1
5517,4.627871698,-7.121215747,-0.212692649,0
5518,-5.185172021,1.417237242,-0.903731474,1
5519,10.51782611,1.865916669,1.187274195,1
5520,20.92758969,-14.40660473,2.186614948,1
5521,-13.61861586,-18.79056034,-0.113194897,1
5522,6.788515711,-17.11893786,-1.66153269,1
5523,-3.968325592,-5.625099375,-0.523521412,0
5524,-12.68137097,-19.02786517,-2.124228971,1
5525,0.119662754,9.652703184,-0.034457059,0
5526,-8.925730906,20.59653591,-0.417781633,1
5527,-5.372194145,-1.194144424,-0.044818517,0
5528,-9.015116465,0.153107527,0.511885129,0
5529,-13.5110196,-11.4210664,0.475012204,1
5530,-5.232136148,6.976557985,-0.045211483,0
5531,-3.426761346,4.096737422,-0.331010796,0
5532,-0.151428322,14.68590031,1.820410224,1
5533,13.75147873,18.08246878,-1.867279064,1
5534,-4.823828731,-5.096140155,-0.089291815,0
5535,6.46738043,-2.898236556,0.616942893,0
5536,-7.027293079,11.5152743,-0.072882253,1
5537,20.80154635,16.30532985,1.47019459,1
5538,-4.629127466,1.839035521,0.114158114,0
5539,-0.86915143,-1.229932968,0.602161634,0
5540,-7.000027575,-7.933404609,-0.48002525,1
5541,-10.35172875,10.85363959,2.111239248,1
5542,2.566338893,-4.235956071,-0.0313746,0
5543,2.311681351,-0.912152592,0.475108815,0
5544,-4.419304141,4.687317275,-0.753384768,0
5545,-6.329974489,-0.218230132,0.515839247,0
5546,-2.771947269,4.496230191,0.078003527,0
5547,0.990870842,-2.978630253,0.858649035,0
5548,3.219457195,-0.384446268,-1.86466813,1
5549,-6.017221711,-3.165016067,-0.043169173,0
5550,7.900208698,7.282199316,-0.824450328,1
5551,-19.90781817,-10.21941355,-0.784038666,1
5552,12.73458897,-5.031688847,1.759331567,1
5553,-8.242157051,1.37470077,-0.0980488,0
5554,-12.9666301,-12.88204867,0.218236806,1
5555,6.672134034,3.108598626,-0.024988973,0
5556,-7.353167763,13.65205031,0.518228889,1
5557,2.397379959,7.070818684,0.706421413,0
5558,0.788354873,0.456126785,0.173089251,0
5559,18.39394297,-21.28591769,-0.403114883,1
5560,-12.33794722,-14.44987038,-0.335216745,1
5561,-3.98220248,-5.499028625,0.759422835,0
5562,17.30002124,17.74482954,2.159003812,1
5563,-4.601905865,2.699478575,0.502368677,0
5564,2.742704252,1.396588177,1.060629958,1
5565,19.13081651,-16.13729255,2.095989844,1
5566,3.862859754,-6.678086434,-0.603210035,0
5567,3.67717498,6.914151129,0.260293643,0
5568,4.484360399,7.876387098,-2.040495024,1
5569,2.960486588,-1.972595281,-0.29666807,0
5570,-9.422132194,9.591631798,-2.186786343,1
5571,-0.037544121,5.787030743,-0.583687733,0
5572,4.977888349,1.752870179,-0.321782036,0
5573,-8.783435597,2.053398173,0.172011753,0
5574,11.98794021,-1.39606141,-1.242692238,1
5575,7.624183119,7.910021008,0.457950881,1
5576,-13.80791178,12.12042435,1.322461598,1
5577,-0.216949165,5.629879784,-0.153950185,0
5578,8.075697561,-1.205055105,0.059472663,0
5579,5.659382486,-3.808604605,0.861891496,1
5580,-3.854522364,1.091916995,0.746905128,0
5581,6.435197325,-5.137852632,0.482020811,0
5582,-1.61194575,-7.037059516,-0.556835269,0
5583,8.002941519,-17.24329116,0.381855113,1
5584,-8.910409053,4.054126424,0.163582467,0
5585,-2.649001557,4.24808966,1.328803372,1
5586,-14.41225055,-12.4746482,-1.703121527,1
5587,-2.458269951,1.132850229,-0.905161927,0
5588,11.44276341,14.91308206,1.260283144,1
5589,-12.29069206,8.524516861,2.053429413,1
5590,-19.86349777,-6.19530051,0.663618623,1
5591,-1.154475565,8.495794587,0.004558063,0
5592,8.605794297,6.230926818,-0.297008213,1
5593,0.729631603,4.099363141,-0.33232624,0
5594,-17.35959574,10.920898,-1.026040422,1
5595,-4.842751154,-16.86933405,-0.153184305,1
5596,8.63821937,1.915100676,-1.414127646,1
5597,4.893023671,-1.930819962,1.051592823,0
5598,-4.361286192,6.818448383,-0.313253305,0
5599,-2.245273845,-7.561804415,0.607066671,0
5600,-20.48480649,-9.762492427,-0.863721935,1
5601,-0.877703519,-5.117588813,-0.553059421,0
5602,-2.204235014,7.725862985,-0.050969302,0
5603,-16.94458866,-6.738412867,-0.295948921,1
5604,4.17538233,-2.787877474,0.250749274,0
5605,2.456027563,-4.610803515,0.540997149,0
5606,-13.82074215,-13.20397452,-0.41595219,1
5607,-7.39054887,-1.231645214,0.411982976,0
5608,12.80328334,15.72263671,-1.71566238,1
5609,0.401482442,-1.726361756,0.626531733,0
5610,20.10529027,1.956485064,1.400108064,1
5611,12.83673705,10.7126636,-0.617116703,1
5612,1.433232746,4.074180391,0.298035222,0
5613,12.81981971,14.3025098,-0.853239093,1
5614,-2.559742597,-2.21943944,0.018614992,0
5615,-0.674708918,5.540351943,0.486087109,0
5616,-0.748700042,2.041633237,-0.221239182,0
5617,-2.71488072,-2.242673069,0.745962587,0
5618,-6.495453515,-6.01522034,-0.097871557,0
5619,4.74219633,-4.462330334,0.430710833,0
5620,-2.441325501,-1.811449849,0.203667874,0
5621,-5.742031275,-15.60589396,-1.341586768,1
5622,14.54458948,-8.48913189,1.071845072,1
5623,0.997052113,-4.755930464,-0.470513771,0
5624,-5.827233599,-16.04719401,2.124844755,1
5625,3.500511023,6.989348436,-0.255195797,0
5626,4.515961319,5.208862849,1.642360928,1
5627,-17.25179192,18.35371177,0.92734728,1
5628,8.009816046,3.00995675,-0.090163539,0
5629,-6.30536365,8.818554125,-0.018344232,1
5630,0.334544307,-4.761762913,0.833982889,0
5631,-17.9046122,-16.89870948,1.516896524,1
5632,1.466213298,-5.248154113,0.595400174,0
5633,15.95404777,2.941529013,0.615222269,1
5634,3.036591319,-10.89282389,0.140852672,1
5635,14.992982,7.5948549,1.48466832,1
5636,20.46333748,-14.31854003,0.322867279,1
5637,-3.558291813,-5.077883431,-0.694581647,0
5638,-3.639890759,-7.951156982,-0.055591926,0
5639,-1.691927953,-3.584212314,0.360001186,0
5640,0.694703359,-2.547191038,0.745355721,0
5641,7.123815096,-0.086757859,0.943677525,1
5642,-7.273183216,5.039571229,0.053667654,0
5643,1.574562832,-8.163100934,0.144662469,0
5644,-2.894938936,2.07510293,0.151843137,0
5645,1.626695916,-17.37832201,1.853297448,1
5646,3.285366626,-0.392419082,-0.642594748,0
5647,20.85303487,19.98122816,-0.933755605,1
5648,13.06055606,3.972971866,-0.28349218,1
5649,-3.220785852,-5.95020051,0.011825655,0
5650,5.22403808,12.51456102,0.160267533,1
5651,11.15026983,20.81209777,1.631388226,1
5652,3.610084077,-2.035064539,-0.267594222,0
5653,-11.1271543,2.26757088,-0.171982271,0
5654,2.055237247,-4.283329685,-0.58703762,0
5655,4.168442759,-2.154476949,0.500137722,0
5656,-1.959738119,-10.47167619,-0.062294861,1
5657,10.75917624,-18.33907986,0.240374194,1
5658,0.071888127,-11.69054822,1.682835199,1
5659,4.440006613,2.040902239,0.755716196,0
5660,10.8087231,-3.775355916,0.039418249,1
5661,-0.911709157,1.082279639,-0.302475832,0
5662,-4.823763341,1.511818996,-0.649528923,0
5663,20.2558701,-2.303807943,0.557024355,1
5664,-0.38693179,-3.243286405,0.863613967,0
5665,12.25090251,-11.9210742,-1.403697432,1
5666,-9.56401783,20.28666814,0.622604506,1
5667,7.612177368,-8.138412613,0.440114644,0
5668,-6.432240384,-9.129221788,0.261670373,1
5669,6.221322089,-3.520767963,-0.199762594,0
5670,-0.468279945,6.951225002,-0.139581972,0
5671,12.00396691,5.605857398,0.252827711,1
5672,13.19984331,4.335451629,-1.453597377,1
5673,-6.101399763,2.585773955,-0.374316392,0
5674,-13.15075238,-20.19605585,1.691199453,1
5675,6.936991304,-5.566357604,-0.479890859,1
5676,-1.00891207,-3.213869429,-0.73498597,0
5677,-4.092811367,7.764555082,-0.348220024,0
5678,1.023213107,-3.362488398,0.589472435,0
5679,3.490362357,12.88136062,2.11612005,1
5680,-2.902420071,2.791674421,0.026343349,0
5681,5.445930125,-4.821776237,-0.000407497,0
5682,0.432827123,3.86693341,-0.738888761,0
5683,-3.208425189,-5.850997992,0.62274097,0
5684,-3.72804037,-1.24860053,1.090717381,1
5685,-18.4936329,19.12886789,0.375873104,1
5686,-9.407000346,21.6797251,0.909269299,1
5687,-5.618808351,-6.868512786,0.223022214,0
5688,8.276694191,-0.417404883,0.517749518,0
5689,-1.67337646,-3.560425933,-0.227794793,0
5690,-4.778669211,-8.562926966,-1.246023029,1
5691,1.184344694,-0.44701481,-0.500548209,0
5692,1.158751171,-11.1928611,-0.226103708,1
5693,14.12456331,3.108765534,0.803889103,1
5694,-14.51011734,9.708642948,-2.051321853,1
5695,7.455449744,7.174062228,0.436106756,1
5696,17.32246448,1.601555704,-1.970055471,1
5697,12.41944723,19.92068449,-1.059682114,1
5698,-1.423122186,7.331538391,0.49573666,0
5699,-9.300902632,-4.618088526,-1.99114223,1
5700,4.309495293,-11.42374009,0.492110922,1
5701,-6.592848341,-3.487968391,0.031869558,0
5702,1.437005721,-5.190770624,-0.726098121,0
5703,-5.062404047,12.93340894,-0.067034397,1
5704,-4.560239915,-2.68136341,-0.680175361,0
5705,0.251705711,3.453704515,-0.146445711,0
5706,-12.93395714,11.66809533,0.614918461,1
5707,6.854210689,15.34881928,-1.716650255,1
5708,-3.519893186,5.610486397,-0.423046417,0
5709,1.171015637,0.952494209,0.07955684,0
5710,1.650478386,-0.591978428,-0.864835878,0
5711,17.95303693,14.17040052,1.085124899,1
5712,6.607767586,-0.128996284,0.418741464,0
5713,14.76567372,-19.3727174,0.629110333,1
5714,2.56976369,7.510573034,-0.592829456,0
5715,-7.461258579,8.685022039,-0.104554159,0
5716,-1.719182194,2.678988871,0.358393487,0
5717,5.311789049,-3.705162698,0.16494571,0
5718,1.196143231,12.39759556,1.33124689,1
5719,-16.73524034,-3.751566459,2.197772474,1
5720,-18.10573886,15.20065171,-0.591309194,1
5721,1.999457166,6.420715739,-0.578094004,0
5722,8.443242184,21.49896367,1.431457025,1
5723,6.573667051,0.287515293,-0.13430895,0
5724,-13.53044959,-8.876758846,-1.149041366,1
5725,0.655171584,-7.782067333,-0.077477395,0
5726,-1.407192531,-6.802494293,-0.507070661,0
5727,3.567256519,19.56593262,0.915813024,1
5728,-7.614476246,-1.635716992,-0.457989093,0
5729,-0.059254497,0.197045416,0.265642787,0
5730,11.52698116,19.01092976,-1.658057897,1
5731,3.150877728,3.648518501,0.135134365,0
5732,-6.753536862,4.952731328,-0.831605983,0
5733,7.151445828,4.719837668,0.198048681,0
5734,4.878880909,4.421541249,-0.103108274,0
5735,-2.119573438,-5.516535432,-0.437682362,0
5736,-18.5670122,-4.616692127,2.071298087,1
5737,-8.330299207,-8.179794782,0.14427102,0
5738,20.81855322,8.845712318,1.053126694,1
5739,3.86263213,-2.955500669,-0.333392206,0
5740,8.294034024,4.097840442,-0.158036448,0
5741,2.595045734,-10.54502321,-0.204148412,0
5742,16.30720321,14.26607418,0.42882837,1
5743,-5.50095081,3.881974005,-0.590939946,0
5744,-9.746482272,13.07215334,-0.917572268,1
5745,20.28212846,0.857367307,1.150657593,1
5746,-2.655737391,10.67185777,-0.241086674,0
5747,15.05939891,-1.924334695,0.176547621,1
5748,2.138620747,-3.443569057,-0.398872252,0
5749,-4.976356102,-1.1317413,0.536727662,0
5750,1.715794659,-5.71806873,-0.344935492,0
5751,0.381812989,7.947679553,0.196617085,0
5752,-5.738460073,-4.279842892,0.87184217,0
5753,-1.543157289,-3.46724195,-0.891707182,0
5754,-10.53197883,18.45005277,-1.054427376,1
5755,-4.40898139,4.679276817,0.154924529,0
5756,-3.825605464,-7.662532872,-2.087842961,1
5757,-1.784360565,-8.032039,0.841829006,0
5758,-2.783075025,-4.072755465,-0.222394431,0
5759,13.01687643,-11.26888331,-1.704521625,1
5760,-2.107183359,14.3701899,0.177853273,1
5761,2.99597914,1.188531858,0.146047997,0
5762,18.29566273,9.408697121,-2.015443388,1
5763,6.152472145,-0.534264489,0.023460188,0
5764,-15.62618051,-18.87149678,-0.995415319,1
5765,7.985374624,1.325665616,-0.03922379,0
5766,-0.640659838,3.836907189,-0.223891038,0
5767,-2.969847754,-6.292223373,0.023631574,0
5768,8.365804511,-21.76669895,-1.108869253,1
5769,5.093934957,3.926455378,0.72298549,0
5770,-1.516568012,2.868243785,-0.075823835,0
5771,3.240548329,-10.1976555,-0.395801279,0
5772,15.03559609,-5.618237013,-2.148171311,1
5773,21.71937012,1.437256194,0.147861264,1
5774,0.72224425,0.821018368,0.485825433,0
5775,0.4565507,-3.718971214,0.261542751,0
5776,-6.897417768,20.35221267,0.403765248,1
5777,-13.53699687,9.010110192,-1.185291905,1
5778,3.258265222,-2.059609954,0.791580782,0
5779,19.28072102,0.204063266,1.137348229,1
5780,-17.12441389,-2.865228239,-1.010184896,1
5781,-6.182091298,-8.183880405,0.349814864,0
5782,-1.597123391,-0.696733792,-0.327244575,0
5783,-7.315690508,-3.825422745,-0.153729928,0
5784,4.479108504,-3.592776058,-0.352082717,0
5785,7.23413651,-1.058396028,0.124679212,0
5786,15.76016273,-16.07883684,-1.267368033,1
5787,-0.737222321,-4.864362527,0.480939136,0
5788,-5.263372202,-3.72764506,-0.572784143,0
5789,3.303328134,-7.524630896,-0.713851603,1
5790,-19.27202184,-9.080399111,-0.067214532,1
5791,1.748196714,8.054223726,-0.323030444,0
5792,-7.237090173,0.475280367,0.448951052,0
5793,17.2420654,-0.217592847,-0.966526731,1
5794,-3.463319798,-5.158854408,-0.505554141,0
5795,-2.460739151,-19.82911264,1.703144033,1
5796,14.39215306,-16.79462819,-1.351397914,1
5797,-6.923645711,1.368067941,-0.387132155,0
5798,2.177250192,-0.375198411,-0.580148794,0
5799,-7.686389152,2.230085086,0.031520207,0
5800,3.831868893,1.541672062,1.054760646,1
5801,2.5116813,10.45487841,0.12085295,1
5802,-10.42153862,-4.468983515,0.133884277,0
5803,-0.892233984,1.279792421,-0.768317249,0
5804,-11.48062607,1.139622975,1.997181764,1
5805,1.174599202,5.598962828,0.769629297,0
5806,-6.032825778,5.049586993,0.298485361,0
5807,6.267279333,2.878215844,-0.57667527,0
5808,-2.515301672,17.95163233,-0.540555664,1
5809,14.55769138,-11.25950115,-1.343485412,1
5810,0.02736501,-0.447211834,-0.21097698,0
5811,3.006027129,-3.156605144,-0.09124685,0
5812,-12.34960911,3.158530035,-1.638354557,1
5813,4.047166027,7.067989684,2.099357076,1
5814,-3.363730117,-8.286697125,0.460127354,1
5815,9.02333078,-1.511687613,-0.247154538,0
5816,-2.601508418,-15.57368971,-0.543437579,1
5817,18.37624791,-5.517108876,-1.324811538,1
5818,-4.870109885,0.628793439,0.187262052,0
5819,-3.958688373,-6.662840119,-0.5815948,0
5820,5.253521447,6.148200264,0.212417541,0
5821,9.243630008,-1.298385047,0.145155739,0
5822,-5.183448048,-2.073218313,1.702257278,1
5823,17.49599456,-7.828687793,-0.546229319,1
5824,9.482456689,11.91150146,-0.072271961,1
5825,-20.22928767,-4.541246831,1.340746349,1
5826,-0.96734535,5.7919632,-0.363498603,0
5827,16.1672864,13.89728538,-1.750115502,1
5828,-3.378376472,-5.55085091,-1.86496553,1
5829,-7.50728602,-3.05493903,0.827749241,0
5830,-4.163568657,0.836851123,-0.29765691,0
5831,-9.390290083,14.82656107,0.301329981,1
5832,-8.700452047,-3.683028254,-0.072671688,0
5833,7.051590095,-6.439850845,1.077422241,1
5834,-13.66307868,21.90125179,-1.189565441,1
5835,15.73896362,3.108196345,-1.520982121,1
5836,-7.459260705,3.59914223,-0.258668973,0
5837,6.903265519,-8.748759366,0.833142379,1
5838,-0.887938467,2.66538348,0.547481072,0
5839,-2.895152747,-9.147002149,-0.107366311,0
5840,-5.177457049,-7.434764081,-0.572402514,1
5841,-6.392048848,6.575509366,0.215939496,0
